Path,Serial,Firmware,ID,Size
Parkes --> bls2,Z688K3SHFFQCTOSHIBA MD04ACA600 FS2A,FS2A,36,5.458 TB
Parkes --> bls2,Z682KB9CFFQCTOSHIBA MD04ACA600 FS2A,FS2A,17,5.458 TB
Parkes --> bls2,Z683K87GFFQCTOSHIBA MD04ACA600 FS2A,FS2A,9,5.458 TB
Parkes --> bls2,Z688K3SFFFQCTOSHIBA MD04ACA600 FS2A,FS2A,20,5.458 TB
Parkes --> bls2,Z688K3SGFFQCTOSHIBA MD04ACA600 FS2A,FS2A,12,5.458 TB
Parkes --> bls2,Z681KCJSFFQCTOSHIBA MD04ACA600 FS2A,FS2A,25,5.458 TB
Parkes --> bls2,27PHK7WHFFQCTOSHIBA MD04ACA600 FS2A,FS2A,35,5.458 TB
Parkes --> bls2,27PIK4NKFFQCTOSHIBA MD04ACA600 FS2A,FS2A,26,5.458 TB
Parkes --> bls2,27PHK7WIFFQCTOSHIBA MD04ACA600 FS2A,FS2A,19,5.458 TB
Parkes --> bls2,27PHK7WDFFQCTOSHIBA MD04ACA600 FS2A,FS2A,27,5.458 TB
Parkes --> bls2,27PHK7WFFFQCTOSHIBA MD04ACA600 FS2A,FS2A,15,5.458 TB
Parkes --> bls2,27PHK7WEFFQCTOSHIBA MD04ACA600 FS2A,FS2A,14,5.458 TB
Parkes --> bls2,27PHK7WAFFQCTOSHIBA MD04ACA600 FS2A,FS2A,23,5.458 TB
Parkes --> bls2,27PHK7WCFFQCTOSHIBA MD04ACA600 FS2A,FS2A,22,5.458 TB
Parkes --> bls2,27PHK7WBFFQCTOSHIBA MD04ACA600 FS2A,FS2A,29,5.458 TB
Parkes --> bls2,27PIK4NHFFQCTOSHIBA MD04ACA600 FS2A,FS2A,24,5.458 TB
Parkes --> bls2,27PIK4NGFFQCTOSHIBA MD04ACA600 FS2A,FS2A,33,5.458 TB
Parkes --> bls2,Z688K3RVFFQCTOSHIBA MD04ACA600 FS2A,FS2A,7,5.458 TB
Parkes --> bls2,27PHK7VGFFQCTOSHIBA MD04ACA600 FS2A,FS2A,30,5.458 TB
Parkes --> bls2,27PIK4NEFFQCTOSHIBA MD04ACA600 FS2A,FS2A,34,5.458 TB
Parkes --> bls2,27PIK4NIFFQCTOSHIBA MD04ACA600 FS2A,FS2A,32,5.458 TB
Parkes --> bls2,27PIK4NBFFQCTOSHIBA MD04ACA600 FS2A,FS2A,28,5.458 TB
Parkes --> bls2,27PAKANYFFQCTOSHIBA MD04ACA600 FS2A,FS2A,2,5.458 TB
Parkes --> bls2,27PAKAO3FFQCTOSHIBA MD04ACA600 FS2A,FS2A,4,5.458 TB
Parkes --> bls2,27PAKANZFFQCTOSHIBA MD04ACA600 FS2A,FS2A,3,5.458 TB
Parkes --> bls2,27P7KDOMFFQCTOSHIBA MD04ACA600 FS2A,FS2A,10,5.458 TB
Parkes --> bls2,27P7KDOKFFQCTOSHIBA MD04ACA600 FS2A,FS2A,11,5.458 TB
Parkes --> bls2,27P7KDONFFQCTOSHIBA MD04ACA600 FS2A,FS2A,16,5.458 TB
Parkes --> bls2,27P7KDOPFFQCTOSHIBA MD04ACA600 FS2A,FS2A,8,5.458 TB
Parkes --> bls2,27P7KDOQFFQCTOSHIBA MD04ACA600 FS2A,FS2A,18,5.458 TB
Parkes --> bls2,27P7KDOOFFQCTOSHIBA MD04ACA600 FS2A,FS2A,5,5.458 TB
Parkes --> bls2,27PCK41RFFQCTOSHIBA MD04ACA600 FS2A,FS2A,21,5.458 TB
Parkes --> bls2,27P7KDOTFFQCTOSHIBA MD04ACA600 FS2A,FS2A,13,5.458 TB
