Path,Serial,Firmware,ID,Size
Parkes --> blc01,17PGK1EMFS9ATOSHIBA MD04ACA500 FP2A,FP2A,16,4.547 TB
Parkes --> blc01,17PGK1ECFS9ATOSHIBA MD04ACA500 FP2A,FP2A,26,4.547 TB
Parkes --> blc01,17PGK1EEFS9ATOSHIBA MD04ACA500 FP2A,FP2A,17,4.547 TB
Parkes --> blc01,17PGK1EGFS9ATOSHIBA MD04ACA500 FP2A,FP2A,15,4.547 TB
Parkes --> blc01,17PGK1EFFS9ATOSHIBA MD04ACA500 FP2A,FP2A,18,4.547 TB
Parkes --> blc01,17QTK1M6FS9ATOSHIBA MD04ACA500 FP2A,FP2A,25,4.547 TB
Parkes --> blc01,17PHKDERFS9ATOSHIBA MD04ACA500 FP2A,FP2A,19,4.547 TB
Parkes --> blc01,17PGK1E9FS9ATOSHIBA MD04ACA500 FP2A,FP2A,23,4.547 TB
Parkes --> blc01,17PGK1EHFS9ATOSHIBA MD04ACA500 FP2A,FP2A,20,4.547 TB
Parkes --> blc01,17PHKDEQFS9ATOSHIBA MD04ACA500 FP2A,FP2A,29,4.547 TB
Parkes --> blc01,17PHKDEPFS9ATOSHIBA MD04ACA500 FP2A,FP2A,21,4.547 TB
Parkes --> blc01,17PGK1EDFS9ATOSHIBA MD04ACA500 FP2A,FP2A,22,4.547 TB
Parkes --> blc01,17PGK1ENFS9ATOSHIBA MD04ACA500 FP2A,FP2A,27,4.547 TB
Parkes --> blc01,17PGK1EJFS9ATOSHIBA MD04ACA500 FP2A,FP2A,24,4.547 TB
Parkes --> blc01,17PGK1E8FS9ATOSHIBA MD04ACA500 FP2A,FP2A,28,4.547 TB
Parkes --> blc01,17PGK1EIFS9ATOSHIBA MD04ACA500 FP2A,FP2A,36,4.547 TB
Parkes --> blc01,17QTK1M2FS9ATOSHIBA MD04ACA500 FP2A,FP2A,31,4.547 TB
Parkes --> blc01,17PGK1EKFS9ATOSHIBA MD04ACA500 FP2A,FP2A,33,4.547 TB
Parkes --> blc01,17PZK18OFS9ATOSHIBA MD04ACA500 FP2A,FP2A,34,4.547 TB
Parkes --> blc01,17PGK1EBFS9ATOSHIBA MD04ACA500 FP2A,FP2A,37,4.547 TB
Parkes --> blc01,17PGK1ELFS9ATOSHIBA MD04ACA500 FP2A,FP2A,32,4.547 TB
Parkes --> blc01,17PIK5HPFS9ATOSHIBA MD04ACA500 FP2A,FP2A,35,4.547 TB
