Path,serial,firmware,id,size
Parkes --> blc11,17TTK1O8FS9ATOSHIBA MD04ACA500                      FP2A,FP2A,41,4.547 TB [0x24630d9b0 Sectors]
Parkes --> blc11,17TRK0GTFS9ATOSHIBA MD04ACA500                      FP2A,FP2A,31,4.547 TB [0x24630d9b0 Sectors]
Parkes --> blc11,17TTK1OCFS9ATOSHIBA MD04ACA500                      FP2A,FP2A,39,4.547 TB [0x24630d9b0 Sectors]
Parkes --> blc11,17TTK1O7FS9ATOSHIBA MD04ACA500                      FP2A,FP2A,32,4.547 TB [0x24630d9b0 Sectors]
Parkes --> blc11,17Q8K1YNFS9ATOSHIBA MD04ACA500                      FP2A,FP2A,42,4.547 TB [0x24630d9b0 Sectors]
Parkes --> blc11,17QEKFJDFS9ATOSHIBA MD04ACA500                      FP2A,FP2A,33,4.547 TB [0x24630d9b0 Sectors]
Parkes --> blc11,17Q8K1YLFS9ATOSHIBA MD04ACA500                      FP2A,FP2A,40,4.547 TB [0x24630d9b0 Sectors]
Parkes --> blc11,17PEKFJ0FS9ATOSHIBA MD04ACA500                      FP2A,FP2A,28,4.547 TB [0x24630d9b0 Sectors]
Parkes --> blc11,17QPK0E5FS9ATOSHIBA MD04ACA500                      FP2A,FP2A,38,4.547 TB [0x24630d9b0 Sectors]
Parkes --> blc11,17Q8K1YMFS9ATOSHIBA MD04ACA500                      FP2A,FP2A,30,4.547 TB [0x24630d9b0 Sectors]
Parkes --> blc11,17PZK18ZFS9ATOSHIBA MD04ACA500                      FP2A,FP2A,34,4.547 TB [0x24630d9b0 Sectors]
Parkes --> blc11,17RBK5NZFS9ATOSHIBA MD04ACA500                      FP2A,FP2A,37,4.547 TB [0x24630d9b0 Sectors]
Parkes --> blc11,17RBK5NVFS9ATOSHIBA MD04ACA500                      FP2A,FP2A,36,4.547 TB [0x24630d9b0 Sectors]
Parkes --> blc11,17RBK5O3FS9ATOSHIBA MD04ACA500                      FP2A,FP2A,46,4.547 TB [0x24630d9b0 Sectors]
Parkes --> blc11,17RBK5O2FS9ATOSHIBA MD04ACA500                      FP2A,FP2A,48,4.547 TB [0x24630d9b0 Sectors]
Parkes --> blc11,17RBK5O1FS9ATOSHIBA MD04ACA500                      FP2A,FP2A,44,4.547 TB [0x24630d9b0 Sectors]
Parkes --> blc11,17SAKAR7FS9ATOSHIBA MD04ACA500                      FP2A,FP2A,43,4.547 TB [0x24630d9b0 Sectors]
Parkes --> blc11,17QTK1LGFS9ATOSHIBA MD04ACA500                      FP2A,FP2A,27,4.547 TB [0x24630d9b0 Sectors]
Parkes --> blc11,17RBK5NYFS9ATOSHIBA MD04ACA500                      FP2A,FP2A,49,4.547 TB [0x24630d9b0 Sectors]
Parkes --> blc11,17RBK5NWFS9ATOSHIBA MD04ACA500                      FP2A,FP2A,45,4.547 TB [0x24630d9b0 Sectors]
Parkes --> blc11,17RBK5O0FS9ATOSHIBA MD04ACA500                      FP2A,FP2A,50,4.547 TB [0x24630d9b0 Sectors]
Parkes --> blc11,17SAKAR6FS9ATOSHIBA MD04ACA500                      FP2A,FP2A,47,4.547 TB [0x24630d9b0 Sectors]
