Path,Serial,Firmware,ID,Size
Parkes --> bls3,56UAK8M6FS9ATOSHIBA MD04ACA500 FP2A,FP2A,16,4.547 TB
Parkes --> bls3,56UBK46QFS9ATOSHIBA MD04ACA500 FP2A,FP2A,20,4.547 TB
Parkes --> bls3,56TAK8LVFS9ATOSHIBA MD04ACA500 FP2A,FP2A,24,4.547 TB
Parkes --> bls3,56U4K9TZFS9ATOSHIBA MD04ACA500 FP2A,FP2A,28,4.547 TB
Parkes --> bls3,56TEKDH9FS9ATOSHIBA MD04ACA500 FP2A,FP2A,32,4.547 TB
Parkes --> bls3,56T9K8J1FS9ATOSHIBA MD04ACA500 FP2A,FP2A,36,4.547 TB
Parkes --> bls3,56TEKDHEFS9ATOSHIBA MD04ACA500 FP2A,FP2A,17,4.547 TB
Parkes --> bls3,56UAK8M7FS9ATOSHIBA MD04ACA500 FP2A,FP2A,21,4.547 TB
Parkes --> bls3,56T9K8J3FS9ATOSHIBA MD04ACA500 FP2A,FP2A,25,4.547 TB
Parkes --> bls3,56T9K8JGFS9ATOSHIBA MD04ACA500 FP2A,FP2A,29,4.547 TB
Parkes --> bls3,56TEKDH8FS9ATOSHIBA MD04ACA500 FP2A,FP2A,33,4.547 TB
Parkes --> bls3,56UAK8M0FS9ATOSHIBA MD04ACA500 FP2A,FP2A,18,4.547 TB
Parkes --> bls3,56UAK8M2FS9ATOSHIBA MD04ACA500 FP2A,FP2A,22,4.547 TB
Parkes --> bls3,56T9K8J8FS9ATOSHIBA MD04ACA500 FP2A,FP2A,26,4.547 TB
Parkes --> bls3,56T9K8JEFS9ATOSHIBA MD04ACA500 FP2A,FP2A,30,4.547 TB
Parkes --> bls3,56U4K9TYFS9ATOSHIBA MD04ACA500 FP2A,FP2A,34,4.547 TB
Parkes --> bls3,56TAK8LTFS9ATOSHIBA MD04ACA500 FP2A,FP2A,38,4.547 TB
Parkes --> bls3,56UAK8M5FS9ATOSHIBA MD04ACA500 FP2A,FP2A,19,4.547 TB
Parkes --> bls3,56UBK46RFS9ATOSHIBA MD04ACA500 FP2A,FP2A,23,4.547 TB
Parkes --> bls3,56T9K8J6FS9ATOSHIBA MD04ACA500 FP2A,FP2A,27,4.547 TB
Parkes --> bls3,56U4K9TWFS9ATOSHIBA MD04ACA500 FP2A,FP2A,31,4.547 TB
Parkes --> bls3,56U4K9U0FS9ATOSHIBA MD04ACA500 FP2A,FP2A,35,4.547 TB
Parkes --> bls3,56UAK8MBFS9ATOSHIBA MD04ACA500 FP2A,FP2A,4,4.547 TB
Parkes --> bls3,56UAK8MAFS9ATOSHIBA MD04ACA500 FP2A,FP2A,5,4.547 TB
Parkes --> bls3,56UAK8M8FS9ATOSHIBA MD04ACA500 FP2A,FP2A,6,4.547 TB
Parkes --> bls3,56UBK46PFS9ATOSHIBA MD04ACA500 FP2A,FP2A,7,4.547 TB
Parkes --> bls3,56UAK8LZFS9ATOSHIBA MD04ACA500 FP2A,FP2A,8,4.547 TB
Parkes --> bls3,56UAK8MCFS9ATOSHIBA MD04ACA500 FP2A,FP2A,9,4.547 TB
Parkes --> bls3,56UAK8M9FS9ATOSHIBA MD04ACA500 FP2A,FP2A,10,4.547 TB
Parkes --> bls3,56UAK8M4FS9ATOSHIBA MD04ACA500 FP2A,FP2A,12,4.547 TB
Parkes --> bls3,56UAK8LYFS9ATOSHIBA MD04ACA500 FP2A,FP2A,13,4.547 TB
Parkes --> bls3,56U4K9U3FS9ATOSHIBA MD04ACA500 FP2A,FP2A,11,4.547 TB
Parkes --> bls3,56UAK8LXFS9ATOSHIBA MD04ACA500 FP2A,FP2A,14,4.547 TB
